Nro;Tipo Doc;Tipo Venta;Rut cliente;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse Recibo;Fecha Reclamo;Monto Exento;Monto Neto;Monto IVA;Monto total;IVA Retenido Total;IVA Retenido Parcial;IVA no retenido;IVA propio;IVA Terceros;RUT Emisor Liquid. Factura;Neto Comision Liquid. Factura;Exento Comision Liquid. Factura;IVA Comision Liquid. Factura;IVA fuera de plazo;Tipo Docto. Referencia;Folio Docto. Referencia;Num. Ident. Receptor Extranjero;Nacionalidad Receptor Extranjero;Credito empresa constructora;Impto. Zona Franca (Ley 18211);Garantia Dep. Envases;Indicador Venta sin Costo;Indicador Servicio Periodico;Monto No facturable;Total Monto Periodo;Venta Pasajes Transporte Nacional;Venta Pasajes Transporte Internacional;Numero Interno;Codigo Sucursal;NCE o NDE sobre Fact. de Compra;Codigo Otro Imp.;Valor Otro Imp.;Tasa Otro Imp.
11;33;Del Giro;96998510-1;CAMILO FERRON CHILE S.A.;520764;02/10/2018;02/10/2018 12:04:22;;;0;2593014;492673;3085687;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
12;33;Del Giro;90703000-8;NESTLE CHILE S.A     VS 100026277;520765;02/10/2018;02/10/2018 12:24:50;;;0;8002800;1520532;9523332;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
13;33;Del Giro;76074902-8;COMERCIAL OTERO Y LEVY LTDA.;520766;02/10/2018;02/10/2018 14:07:33;;;0;336000;63840;399840;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
14;33;Del Giro;84356800-9;WATT'S S.A.;520767;03/10/2018;02/10/2018 15:41:18;;;0;3399032;645816;4044848;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
15;33;Del Giro;84356800-9;WATT'S S.A.;520768;03/10/2018;02/10/2018 15:43:38;;;0;1981434;376472;2357906;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
16;33;Del Giro;84356800-9;WATT'S S.A.;520769;03/10/2018;02/10/2018 15:47:52;;;0;2624440;498644;3123084;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
17;33;Del Giro;84356800-9;WATT'S S.A.;520770;03/10/2018;02/10/2018 15:49:58;;;0;2060450;391486;2451936;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
18;33;Del Giro;92986000-4;COM. E INDUST. LIBESA LTDA..;520771;03/10/2018;02/10/2018 15:58:44;;;0;3985052;757160;4742212;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
19;33;Del Giro;96831150-6;FABAL FRIO S.A.;520774;03/10/2018;02/10/2018 16:08:01;10/10/2018 09:50:46;;0;881200;167428;1048628;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
20;33;Del Giro;81698900-0;PONT.UNIVERSIDAD CATOLICA DE CHILE;520775;02/10/2018;02/10/2018 18:32:52;;;0;1122223;213222;1335445;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
21;33;Del Giro;96659800-K;CINEMARK CHILE S.A.;520776;03/10/2018;03/10/2018 08:27:13;;;0;584525;111060;695585;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
22;33;Del Giro;76807175-6;SM y Compañía SpA;520777;03/10/2018;03/10/2018 11:42:38;;;0;43200;8208;51408;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;;;;
23;33;Del Giro;4721661-3;NELSON GACITúA AVILES;520778;03/10/2018;03/10/2018 12:45:02;;;0;32850;6242;39092;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
24;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520779;03/10/2018;03/10/2018 13:00:03;;;0;4480920;851375;5332295;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
25;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520780;03/10/2018;03/10/2018 13:00:03;;;0;963372;183041;1146413;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
26;33;Del Giro;76101812-4;SOPROLE S.A.;520781;03/10/2018;03/10/2018 15:51:55;;04/10/2018 00:57:10;0;527400;100206;627606;0;0;0;0;0;-;0;0;0;0;52;513531;;;0;;0;2;0;0;0;;;;0;;;;;
27;33;Del Giro;92986000-4;COM. E INDUST. LIBESA LTDA..;520782;05/10/2018;03/10/2018 17:17:23;11/10/2018 09:24:59;;0;3985052;757160;4742212;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
28;33;Del Giro;84356800-9;WATT'S S.A.;520783;04/10/2018;04/10/2018 10:26:58;;;0;4748713;902255;5650968;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
29;33;Del Giro;84356800-9;WATT'S S.A.;520784;04/10/2018;04/10/2018 10:31:18;;;0;3356850;637802;3994652;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
30;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520786;04/10/2018;04/10/2018 13:36:05;;;0;2464440;468244;2932684;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
31;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520787;04/10/2018;04/10/2018 14:49:00;;;0;1217040;231238;1448278;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
32;33;Del Giro;76101812-4;SOPROLE S.A.;520788;04/10/2018;04/10/2018 15:06:22;05/10/2018 23:07:31;;0;756000;143640;899640;0;0;0;0;0;-;0;0;0;0;52;513542;;;0;;0;2;0;0;0;;;;0;;;;;
33;33;Del Giro;76101812-4;SOPROLE S.A.;520789;04/10/2018;04/10/2018 15:12:40;;05/10/2018 01:27:52;0;527400;100206;627606;0;0;0;0;0;-;0;0;0;0;52;513543;;;0;;0;2;0;0;0;;;;0;;;;;
34;33;Del Giro;96659800-K;CINEMARK CHILE S.A.;520790;04/10/2018;04/10/2018 15:14:53;;;0;3097410;588508;3685918;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
35;33;Del Giro;84356800-9;WATT'S S.A.;520791;05/10/2018;04/10/2018 15:23:35;;;0;4884950;928141;5813091;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
36;33;Del Giro;96998510-1;CAMILO FERRON CHILE S.A.;520792;05/10/2018;04/10/2018 15:25:38;;;0;2293168;435702;2728870;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
37;33;Del Giro;84356800-9;WATT'S S.A.;520793;05/10/2018;05/10/2018 09:20:16;;;0;3381875;642556;4024431;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
38;33;Del Giro;84356800-9;WATT'S S.A.;520794;05/10/2018;05/10/2018 09:26:46;;;0;718638;136541;855179;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
39;33;Del Giro;84356800-9;WATT'S S.A.;520795;05/10/2018;05/10/2018 09:28:51;;;0;2118375;402491;2520866;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
40;33;Del Giro;77526480-2;COMERC. NOVAVERDE S.A.;520796;05/10/2018;05/10/2018 09:31:05;;;0;1664960;316342;1981302;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
41;33;Del Giro;92986000-4;COM. E INDUST. LIBESA LTDA..;520797;08/10/2018;05/10/2018 12:01:31;11/10/2018 09:24:37;;0;3985052;757160;4742212;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
42;33;Del Giro;96628870-1;INDUST.PROD.ALIMENTICIOS S.A.;520798;08/10/2018;05/10/2018 14:29:45;;;0;1680025;319205;1999230;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
43;33;Del Giro;84356800-9;WATT'S S.A.;520799;08/10/2018;05/10/2018 14:31:56;;;0;1763762;335115;2098877;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
44;33;Del Giro;76049403-8;DISEÑO Y PUBLICIDAD GLASS COLOR LTDA;520800;05/10/2018;05/10/2018 15:38:26;;;0;648000;123120;771120;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
45;33;Del Giro;76724603-K;IANSA ALIMENTOS S.A.;520801;05/10/2018;05/10/2018 16:32:53;;;0;1158000;220020;1378020;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
46;33;Del Giro;76416716-3;SOUTHERN FRANCHISING S.P.A.;520802;05/10/2018;05/10/2018 17:37:45;06/10/2018 16:37:42;;0;6065106;1152370;7217476;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
47;33;Del Giro;96659800-K;CINEMARK CHILE S.A.;520803;08/10/2018;08/10/2018 08:26:28;;;0;3931035;746897;4677932;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
48;33;Del Giro;84356800-9;WATT'S S.A.;520804;08/10/2018;08/10/2018 09:04:59;;;0;4030075;765714;4795789;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
49;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520805;08/10/2018;08/10/2018 09:37:15;;;0;3136560;595946;3732506;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
50;33;Del Giro;84356800-9;WATT'S S.A.;520806;08/10/2018;08/10/2018 09:56:26;;;0;3388046;643729;4031775;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
51;33;Del Giro;76376870-8;INTERPROCESS INDUSTRIAL S.A.;520807;08/10/2018;08/10/2018 10:37:15;;;0;212184;40315;252499;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;;;;
52;33;Del Giro;76376870-8;INTERPROCESS INDUSTRIAL S.A.;520808;08/10/2018;08/10/2018 10:37:15;;;0;710160;134930;845090;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
53;33;Del Giro;76101812-4;SOPROLE S.A.;520809;08/10/2018;08/10/2018 14:18:57;;08/10/2018 16:56:55;0;2109600;400824;2510424;0;0;0;0;0;-;0;0;0;0;52;513553;;;0;;0;2;0;0;0;;;;0;;;;;
54;33;Del Giro;76101812-4;SOPROLE S.A.;520810;08/10/2018;08/10/2018 14:23:17;08/10/2018 23:04:58;;0;756000;143640;899640;0;0;0;0;0;-;0;0;0;0;52;513551;;;0;;0;2;0;0;0;;;;0;;;;;
55;33;Del Giro;81094100-6;COOP.AGRI.LECHERA DE LA UNION;520811;08/10/2018;08/10/2018 14:42:37;;;0;9595891;1823219;11419110;0;0;0;0;0;-;0;0;0;0;52;513555;;;0;;0;2;0;0;0;;;;0;;;;;
56;33;Del Giro;96998510-1;CAMILO FERRON CHILE S.A.;520812;09/10/2018;08/10/2018 14:59:45;;;0;2631021;499894;3130915;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
57;33;Del Giro;78713010-0;ALIMENTOS FUNCIONALES S.P.A.;520813;09/10/2018;08/10/2018 15:04:03;10/10/2018 15:14:30;;0;1146750;217883;1364633;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
58;33;Del Giro;96815800-7;APOSTOLES S.A.;520814;09/10/2018;09/10/2018 08:55:25;;;0;9244468;1756449;11000917;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
59;33;Del Giro;84356800-9;WATT'S S.A.;520815;09/10/2018;09/10/2018 09:27:32;;;0;2060450;391486;2451936;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
60;33;Del Giro;84356800-9;WATT'S S.A.;520816;09/10/2018;09/10/2018 09:29:39;;;0;3538087;672237;4210324;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
61;33;Del Giro;84356800-9;WATT'S S.A.;520817;09/10/2018;09/10/2018 09:34:22;;;0;2804113;532781;3336894;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
62;33;Del Giro;84156500-2;ALIMENTOS FRUNA LTDA.;520818;09/10/2018;09/10/2018 10:23:16;;;0;1669098;317129;1986227;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
63;33;Del Giro;76338374-1;CHILEFOOD EXPORT LTDA.;520819;09/10/2018;09/10/2018 10:38:21;12/10/2018 13:07:44;;0;128525;24420;152945;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
64;33;Del Giro;10092943-0;JUAN SEPULVEDA SEGURA;520820;09/10/2018;09/10/2018 11:36:26;;;0;45594;8663;54257;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;;;;
65;33;Del Giro;78713010-0;ALIMENTOS FUNCIONALES S.P.A.;520821;09/10/2018;09/10/2018 12:36:35;10/10/2018 15:15:01;;0;2505030;475956;2980986;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
66;33;Del Giro;76101812-4;SOPROLE S.A.;520822;09/10/2018;09/10/2018 13:36:38;;09/10/2018 15:56:54;0;2109600;400824;2510424;0;0;0;0;0;-;0;0;0;0;52;513560;;;0;;0;2;0;0;0;;;;0;;;;;
67;33;Del Giro;76101812-4;SOPROLE S.A.;520823;09/10/2018;09/10/2018 13:36:38;09/10/2018 23:03:12;;0;756000;143640;899640;0;0;0;0;0;-;0;0;0;0;52;513559;;;0;;0;2;0;0;0;;;;0;;;;;
68;33;Del Giro;78732240-9;SOC.ENVASADORA PLASPAK LTDA.;520824;09/10/2018;09/10/2018 15:00:23;11/10/2018 17:56:48;;0;115500;21945;137445;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
69;33;Del Giro;84356800-9;WATT'S S.A.;520825;10/10/2018;09/10/2018 15:47:46;;;0;2766575;525649;3292224;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
70;33;Del Giro;84356800-9;WATT'S S.A.;520826;10/10/2018;09/10/2018 15:54:13;;;0;1852816;352035;2204851;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
71;33;Del Giro;84356800-9;WATT'S S.A.;520827;10/10/2018;09/10/2018 15:56:19;;;0;2078349;394886;2473235;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
72;33;Del Giro;92986000-4;COM. E INDUST. LIBESA LTDA..;520828;10/10/2018;09/10/2018 17:38:17;16/10/2018 17:13:01;;0;3985052;757160;4742212;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
73;33;Del Giro;84356800-9;WATT'S S.A.;520829;10/10/2018;10/10/2018 08:21:26;;;0;1555668;295577;1851245;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
74;33;Del Giro;84356800-9;WATT'S S.A.;520830;10/10/2018;10/10/2018 08:30:08;;;0;3542573;673089;4215662;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
75;33;Del Giro;92347000-K;SOC.PROC. DE LECHE DEL SUR S.A.;520831;10/10/2018;10/10/2018 09:40:54;;;0;1210104;229920;1440024;0;0;0;0;0;-;0;0;0;0;52;513563;;;0;;0;2;0;0;0;;;;0;;;;;
76;33;Del Giro;92347000-K;SOC.PROC. DE LECHE DEL SUR S.A.;520832;10/10/2018;10/10/2018 09:43:07;;;0;1790355;340167;2130522;0;0;0;0;0;-;0;0;0;0;52;513562;;;0;;0;2;0;0;0;;;;0;;;;;
77;33;Del Giro;84356800-9;WATT'S S.A.;520833;10/10/2018;10/10/2018 10:19:35;;;0;2078349;394886;2473235;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
78;33;Del Giro;77144630-2;MONSALVE Y CIA LTDA;520834;10/10/2018;10/10/2018 10:58:11;18/10/2018 15:15:22;;0;574260;109109;683369;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
79;33;Del Giro;96831150-6;FABAL FRIO S.A.;520836;10/10/2018;10/10/2018 11:41:15;12/10/2018 11:09:18;;0;1290000;245100;1535100;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
80;33;Del Giro;96831150-6;FABAL FRIO S.A.;520835;10/10/2018;10/10/2018 11:41:15;12/10/2018 11:08:55;;0;354300;67317;421617;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
81;33;Del Giro;76101812-4;SOPROLE S.A.;520837;10/10/2018;10/10/2018 16:56:58;;10/10/2018 20:56:52;0;1054800;200412;1255212;0;0;0;0;0;-;0;0;0;0;52;513572;;;0;;0;2;0;0;0;;;;0;;;;;
82;33;Del Giro;84356800-9;WATT'S S.A.;520838;11/10/2018;11/10/2018 08:27:21;;;0;4827025;917135;5744160;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
83;33;Del Giro;84356800-9;WATT'S S.A.;520839;11/10/2018;11/10/2018 09:23:09;;;0;6326863;1202104;7528967;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
84;33;Del Giro;81378300-2;ABBOTT LABORATORIES DE CHILE L;520840;11/10/2018;11/10/2018 09:31:34;;;0;515057;97861;612918;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
85;33;Del Giro;78278660-1;COMERCIALIZADORA  ANDINA S.A.;520841;11/10/2018;11/10/2018 11:15:19;12/10/2018 14:54:10;;0;2069024;393115;2462139;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
86;33;Del Giro;76715840-8;HELADOS FOCA S.A.;520842;11/10/2018;11/10/2018 11:15:19;12/10/2018 15:35:58;;0;506266;96191;602457;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
87;33;Del Giro;76715840-8;HELADOS FOCA S.A.;520843;11/10/2018;11/10/2018 11:15:19;12/10/2018 15:35:58;;0;448000;85120;533120;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
88;33;Del Giro;92986000-4;COM. E INDUST. LIBESA LTDA..;520844;12/10/2018;11/10/2018 11:47:10;16/10/2018 17:13:34;;0;5481000;1041390;6522390;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
89;33;Del Giro;78844220-3;COMERCIAL BIGPET LTDA;520845;11/10/2018;11/10/2018 12:51:42;;;0;163200;31008;194208;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;0;0;0;0;;;;0;;;;;
90;33;Del Giro;96809220-0;TRADCORP S.A.;520846;11/10/2018;11/10/2018 13:00:07;;;0;2190899;416271;2607170;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
91;33;Del Giro;4721661-3;NELSON GACITúA AVILES;520847;11/10/2018;11/10/2018 13:04:27;;;0;36700;6973;43673;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
92;33;Del Giro;84356800-9;WATT'S S.A.;520848;12/10/2018;11/10/2018 16:35:27;;;0;2147950;408111;2556061;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
93;33;Del Giro;84356800-9;WATT'S S.A.;520849;12/10/2018;11/10/2018 16:39:21;;;0;6235047;1184659;7419706;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
94;33;Del Giro;76101812-4;SOPROLE S.A.;520850;11/10/2018;11/10/2018 17:54:07;12/10/2018 23:03:03;;0;756000;143640;899640;0;0;0;0;0;-;0;0;0;0;52;513574;;;0;;0;2;0;0;0;;;;0;;;;;
95;33;Del Giro;76101812-4;SOPROLE S.A.;520851;11/10/2018;11/10/2018 17:57:28;;12/10/2018 01:26:49;0;1054800;200412;1255212;0;0;0;0;0;-;0;0;0;0;52;513575;;;0;;0;2;0;0;0;;;;0;;;;;
96;33;Del Giro;76101812-4;SOPROLE S.A.;520852;12/10/2018;11/10/2018 18:11:30;17/10/2018 23:04:20;;0;2462922;467955;2930877;0;0;0;0;0;-;0;0;0;0;52;513571;;;0;;0;2;0;0;0;;;;0;;;;;
97;33;Del Giro;76101812-4;SOPROLE S.A.;520853;12/10/2018;11/10/2018 18:14:58;12/10/2018 23:03:26;;0;4279500;813105;5092605;0;0;0;0;0;-;0;0;0;0;52;513561;;;0;;0;2;0;0;0;;;;0;;;;;
98;33;Del Giro;84356800-9;WATT'S S.A.;520854;12/10/2018;12/10/2018 09:36:57;;;0;2708650;514644;3223294;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
99;33;Del Giro;84356800-9;WATT'S S.A.;520855;12/10/2018;12/10/2018 09:43:26;;;0;4170950;792481;4963431;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
100;33;Del Giro;76728223-0;ALIMENTOS SANTÉ LIMITADA;520856;12/10/2018;12/10/2018 09:58:24;;;0;32000;6080;38080;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
101;33;Del Giro;84356800-9;WATT'S S.A.;520857;12/10/2018;12/10/2018 10:07:26;;;0;1437275;273082;1710357;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
102;33;Del Giro;84569900-3;LECHERIA LONCOMILLA LTDA.;520858;12/10/2018;12/10/2018 11:18:22;;;0;667850;126892;794742;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
103;33;Del Giro;77278060-5;DAILY FOODS S.A.;520859;12/10/2018;12/10/2018 11:54:33;17/10/2018 12:29:44;;0;1435785;272799;1708584;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
104;33;Del Giro;76101812-4;SOPROLE S.A.;520860;12/10/2018;12/10/2018 12:04:25;17/10/2018 23:04:27;;0;410487;77993;488480;0;0;0;0;0;-;0;0;0;0;52;513552;;;0;;0;2;0;0;0;;;;0;;;;;
105;33;Del Giro;76101812-4;SOPROLE S.A.;520861;12/10/2018;12/10/2018 12:06:59;12/10/2018 23:04:14;;0;4279500;813105;5092605;0;0;0;0;0;-;0;0;0;0;52;513530;;;0;;0;2;0;0;0;;;;0;;;;;
106;33;Del Giro;76101812-4;SOPROLE S.A.;520862;12/10/2018;12/10/2018 12:06:59;12/10/2018 23:04:32;;0;2607759;495474;3103233;0;0;0;0;0;-;0;0;0;0;52;513541;;;0;;0;2;0;0;0;;;;0;;;;;
107;33;Del Giro;76101812-4;SOPROLE S.A.;520863;12/10/2018;12/10/2018 12:06:59;12/10/2018 23:04:14;;0;1426500;271035;1697535;0;0;0;0;0;-;0;0;0;0;52;513544;;;0;;0;2;0;0;0;;;;0;;;;;
