Nro;Tipo Doc;Tipo Venta;Rut cliente;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse Recibo;Fecha Reclamo;Monto Exento;Monto Neto;Monto IVA;Monto total;IVA Retenido Total;IVA Retenido Parcial;IVA no retenido;IVA propio;IVA Terceros;RUT Emisor Liquid. Factura;Neto Comision Liquid. Factura;Exento Comision Liquid. Factura;IVA Comision Liquid. Factura;IVA fuera de plazo;Tipo Docto. Referencia;Folio Docto. Referencia;Num. Ident. Receptor Extranjero;Nacionalidad Receptor Extranjero;Credito empresa constructora;Impto. Zona Franca (Ley 18211);Garantia Dep. Envases;Indicador Venta sin Costo;Indicador Servicio Periodico;Monto No facturable;Total Monto Periodo;Venta Pasajes Transporte Nacional;Venta Pasajes Transporte Internacional;Numero Interno;Codigo Sucursal;NCE o NDE sobre Fact. de Compra;Codigo Otro Imp.;Valor Otro Imp.;Tasa Otro Imp.
11;33;Del Giro;76036777-K;MULTIMODAL LOGISTICS CHILE SPA;90;05/10/2018;05/10/2018 01:50:03;;;0;360000;68400;428400;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
12;33;Del Giro;76268379-2;EXPORTADORA CONCEPCION DE METALES SPA.;91;10/10/2018;20/10/2018 00:30:17;24/10/2018 11:46:22;;0;2500000;475000;2975000;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
13;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;92;12/10/2018;20/10/2018 00:40:13;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
14;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;93;20/10/2018;20/10/2018 00:41:48;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
15;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;94;20/10/2018;20/10/2018 00:45:46;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
16;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;95;14/10/2018;20/10/2018 00:48:51;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
17;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;96;18/10/2018;20/10/2018 00:51:23;;;0;195000;37050;232050;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
18;33;Del Giro;76268379-2;EXPORTADORA CONCEPCION DE METALES SPA.;97;18/10/2018;20/10/2018 00:53:50;24/10/2018 11:46:22;;0;2500000;475000;2975000;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
19;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;98;20/10/2018;20/10/2018 00:56:38;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
20;33;Del Giro;76063753-K;TUBOS Y PLASTICOS TIGRE-ADS DE CHILE LIMITADA;99;22/10/2018;22/10/2018 01:17:46;;;0;230000;43700;273700;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
21;33;Del Giro;76877533-8;IMPORTADORA Y EXPORTADORA AMELOG JIMENA ARENAS E.I.R.L.;101;22/10/2018;22/10/2018 01:33:16;;;0;230000;43700;273700;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
22;33;Del Giro;76655407-5;POLÍMEROS Y EMBALAJES  NOUSCOMEX SPA;102;22/10/2018;22/10/2018 01:35:42;;;0;230000;43700;273700;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
23;33;Del Giro;76268379-2;EXPORTADORA CONCEPCION DE METALES SPA.;103;22/10/2018;22/10/2018 01:53:27;24/10/2018 11:46:22;;0;3000000;570000;3570000;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
24;33;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;104;23/10/2018;23/10/2018 16:07:58;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;81624659;;;;;
25;61;Del Giro;76347767-3;SERVICIOS DE COMERCIO EXTERIOR Y LOGISTICA LIMITADA;15;20/10/2018;20/10/2018 00:49:57;;;0;220000;41800;261800;0;0;0;0;0;-;0;0;0;0;33;95;;;0;;0;0;0;0;0;;;;81624659;;;;;
