Nro;Tipo Doc;Tipo Venta;Rut cliente;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse Recibo;Fecha Reclamo;Monto Exento;Monto Neto;Monto IVA;Monto total;IVA Retenido Total;IVA Retenido Parcial;IVA no retenido;IVA propio;IVA Terceros;RUT Emisor Liquid. Factura;Neto Comision Liquid. Factura;Exento Comision Liquid. Factura;IVA Comision Liquid. Factura;IVA fuera de plazo;Tipo Docto. Referencia;Folio Docto. Referencia;Num. Ident. Receptor Extranjero;Nacionalidad Receptor Extranjero;Credito empresa constructora;Impto. Zona Franca (Ley 18211);Garantia Dep. Envases;Indicador Venta sin Costo;Indicador Servicio Periodico;Monto No facturable;Total Monto Periodo;Venta Pasajes Transporte Nacional;Venta Pasajes Transporte Internacional;Numero Interno;Codigo Sucursal;NCE o NDE sobre Fact. de Compra;Codigo Otro Imp.;Valor Otro Imp.;Tasa Otro Imp.
11;33;Del Giro;86140300-9;REVELLO Y CIA LTDA;489;16/10/2018;16/10/2018 17:19:33;;;0;663196;126007;941920;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;25;152719;20.5;
12;33;Del Giro;76894707-4;COMERCIAL EXPRESS SPA;490;17/10/2018;17/10/2018 16:06:06;;;0;191948;36470;259612;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;27;13613;10;
;33;Del Giro;76894707-4;COMERCIAL EXPRESS SPA;490;17/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;17581;31.5;
13;33;Del Giro;76894707-4;COMERCIAL EXPRESS SPA;491;20/10/2018;20/10/2018 18:52:18;;;0;223680;42499;312033;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;25;45854;20.5;
14;33;Del Giro;86140300-9;REVELLO Y CIA LTDA;492;23/10/2018;23/10/2018 10:37:13;;;0;328605;62435;458402;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;25;67363;20.5;
15;33;Del Giro;86140300-9;REVELLO Y CIA LTDA;493;23/10/2018;23/10/2018 10:44:25;;;0;440428;83681;583235;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;0;0;0;0;;;;0;;27;29677;10;
;33;Del Giro;86140300-9;REVELLO Y CIA LTDA;493;23/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;29449;20.5;
16;61;Del Giro;77606230-8;INVERSIONES ROMA LIMITADA;56;05/10/2018;05/10/2018 18:31:21;;;0;143700;27303;200462;0;0;0;0;0;-;0;0;0;0;33;477;;;0;;0;0;0;0;0;;;;0;;25;29459;20.5;
17;61;Del Giro;77823920-5;AGRICOLA EL LABERINTO LIMITADA;57;05/10/2018;05/10/2018 18:32:26;;;0;143694;27302;200453;0;0;0;0;0;-;0;0;0;0;33;478;;;0;;0;0;0;0;0;;;;0;;25;29457;20.5;
18;61;Del Giro;76894707-4;COMERCIAL EXPRESS SPA;58;09/10/2018;09/10/2018 09:25:25;;;0;180301;34257;251520;0;0;0;0;0;-;0;0;0;0;33;484;;;0;;0;0;0;0;0;;;;0;;25;36962;20.5;
19;61;Del Giro;86140300-9;REVELLO Y CIA LTDA;59;09/10/2018;09/10/2018 09:40:33;;;0;21505;4086;30000;0;0;0;0;0;-;0;0;0;0;33;472;;;0;;0;0;0;0;0;;;;0;;25;4409;20.5;
